,리뷰,평점,라벨링,predicted,score
9163,"떡볶이튀김범벅 6,500원 새우튀김 3마리 2,000원 오뎅 3개 2,000원 포장해서 집에와서 먹었어요 떡볶이 너무 맛있어서 계속 생각나는 맛입니다 강추해요 다만 새우튀김은 튀김옷이 조금 두꺼워서 아쉬웠습니다 오뎅국물 시원하고좋아요 맥
주랑 조합최고입니다",4.0,1,9,0.9224374890327454
9164,매우 친절하셨지만.. 제 입맛에는 조금 안맞더라구요ㅠㅠ 아쉬웠습니다.,3.0,0,5,0.5348079204559326
9165,"사람이 많지만 커피, 빵 다 맛있어요
분위기도 좋아요",5.0,1,9,0.7979112267494202
9166,"분위기, 음식, 다 좋았어요. 사장님도 친절하셔서 편하게 먹고왔습니다. ",5.0,1,9,0.9465885162353516
9167,올때마다 맛있게 먹고 가요. 같이 데려간 지인들도 늘 만족하더라고요. 다음에 또 갈게요,5.0,1,9,0.9549999833106995
9168,"별 5개도 모자라요 ^^ 
서빙해주시는 분 너무 친절하시고 은식도 너무너무 맛있어요",5.0,1,9,0.9763819575309753
9169,두 메뉴 다 맛있었어요!😊,5.0,1,9,0.8002493977546692
9170,좋아요~~~,3.5,0,6,0.37557074427604675
9171,"입구에서 먹었는데요. 밥먹다가 종아리가 간지러워 보니 왕바퀴벌레가 종아리를 기어갔어요. 다리떨고 쳐서 떼어냈는데, 지나가는 바퀴도 불쾌한데 왕바퀴벌레가 다리를 기어올라갔다는게 소름끼쳐요ㅠ 직원분이 방역을 해서 
그랬다고 하셔서 괜찮다 했지만 다시 안가고 싶어요ㅠ",0.5,0,0,0.6826233267784119
9172,맛있어요  친절하시고요,5.0,1,9,0.7757664918899536
9173,재료가 신선하고 맛있어요! 다른 메뉴들도 하나씩 먹어봤는데 다 맛있어요!!!,5.0,1,9,0.9419906139373779
9174,"커피랑 마카롱 둘다 맛있어요
경치도!",5.0,1,9,0.7466642260551453
9175,맘에듭니다,4.0,1,9,0.4786582291126251
9176,"연어는여기서만먹어요
진짜맛있음 강추",5.0,1,9,0.9703041315078735
9177,혼밥도 됩니다 육개장 최고,4.0,1,9,0.35904446244239807
9178,"짬뽕파스타~~맛나요
순두부파스타 기대 안했는데
맛있네요~~엄지척",4.0,1,9,0.8775098323822021
9179,빵이 넘 맛있어요,4.5,1,6,0.2771647572517395
9180,가성비 맛집💜👏,4.5,1,9,0.9649978876113892
9181,"고사리로 맹근 육개장~
 색다른 육개장
맛 굿~~~",4.5,1,6,0.3515920042991638
9182,우한바이러스가 기승이라 중공짱깨들을 척살하고싶지만 그래도 이곳 춘향미엔은 맛있습니다.,5.0,1,6,0.2727389335632324
9183,맛있어요~,5.0,1,9,0.3551654815673828
9184,지금까지 먹어본 마카롱 중에 최고예ᄋᆢㄷ,5.0,1,9,0.6504445672035217
9185,"2인분세트 큰대게 한마리였어요~ 살은 토실토실 맛있었어요~ 볶음밥이랑 라면 세트라서 구성이 맘에들었어여.
",4.0,1,9,0.3555092513561249
9186,맛있어요 일반 쌀국수랑 국물이 좀 달라요,3.5,0,9,0.372525691986084
9187,맛없어요 식당도 여름인데 코로나지만 에어컨이 너무 안시원해요..유명하다는데 진짜 모르겠네요 다신 안갈것 같아요..,1.0,0,0,0.7300243973731995
9188,분위기맛집,5.0,1,6,0.39137282967567444
9189,맛있었어요! 맛도 양도 굿,5.0,1,9,0.7692983746528625
9190,빵도 맛있고 커피도 맛있어요,5.0,1,9,0.4274497926235199
9191,맛있고 분위기도 좋았어요 서비스도 보통이었구요 날이 추우니 센스 있게 뜨거운물 내주시는 것도 좋았습니다,5.0,1,9,0.4392109811306
9192,"튀김 좋아하시는 분들이라면 좋아할만한 맛집.
새우 튀김이 바삭해서 딱 맥주 안주임",4.0,1,7,0.31627288460731506
9193,양도 많고 맛있어요~,5.0,1,9,0.580073893070221
9194,"맛있어요 국물도 진하고 고기도 정말 많아요
최고예요",5.0,1,9,0.933882474899292
9195,샐러드빠는 괜춘한데 메인인 샤브 고기가 수레기,2.5,0,5,0.5348707437515259
9196,맛있어요! 직원분들 친절해요!,5.0,1,9,0.6962948441505432
9197,"커피가 진하고 맛있어요! 구조가 특이하고 채광이 좋고, 식물이 많아서 좋았어요. 다음엔 디저트도 먹어보고 싶네요.",4.5,1,9,0.5168180465698242
9198,자리도 많고 탁 트여있어서 좋네요~ 다만 아메리카노는 가격에 비해 맛이....별로였어요,4.0,1,5,0.40950629115104675
9199,세번째방문이에요~~^^ 식전빵 짱 맛! 자꾸 생각나 오게되요🏅,5.0,1,9,0.9499899744987488
9200,두루치기 맛있어요 추천합니다!!!,5.0,1,9,0.9020455479621887
9201,맛있어요,4.5,1,6,0.34797805547714233
9202,역시 맛집은 다릅니다 너무 맛있어요ㅠㅠㅠ 번창하세용💙💙,5.0,1,9,0.9758181571960449
9203,"제주시에서 생선구이 먹으러 산방산까지왔어요.
가격대비 맛이 괜찮고 갈치도 그렇게 얇지 않고 신선했어요. 
조림 별로 좋아하지 않는 동거인도 여기 조림은 맛있다고 좋아해요!",5.0,1,9,0.9291974902153015
9204,"휘낭시에 저렴한테 쫀맛이에요 미친맛..!
커피두 맛있어요",5.0,1,9,0.6907006502151489
9205,와우~~이렇게 맛있는 돈카츠  부드러운 육질 입안에서 살살  녹네요 강추강추~~~ 유부초밥도 정말 맛있어요,5.0,1,9,0.9761557579040527
9206,"여행가기전 열씸 검색해서 찾은 맛집..
3명이서 아침 일찍부터 열씸 과하게 먹었답니다..
다들 굿 초이스~~~~",4.5,1,9,0.9470952153205872
9207,여자친구 생일날 점심으로 갔는데 너무 좋았습니다. 일단 음식은 너무 맛있었고 무엇보다 직원분의 친절덕분에 더 즐거운 점심을 가질 수 있었습니다. 리뉴얼된 메뉴들을 친절하게 설명해주시고 추천해주셔서 편하게 메뉴를 고르고 더 맛있게 먹을 수 있었습니다.,5.0,1,9,0.9622815847396851
9208,맛있게 잘 먹었습니다 정갈하고 정성스러움이 묻어나고 맛까지 ᆢ다음에도 꼭 다시 오고 싶어요~  특히 물회냉면도 꼭 드셔보세요~,5.0,1,9,0.9607446193695068
9209,"직원분 모두 친절하셨어요
감사합니다",5.0,1,9,0.914149820804596
9210,진짜 쫀득하고 맛있는 곳!,5.0,1,9,0.9545465111732483
9211,곰탕과 깍두기 김치 환상적조합,4.0,1,9,0.6051444411277771
9212,"지인 추천으로 방문하게 된 아리산~ 요리류가 다양하고 일반 중식당에서 흔히 볼 수 없는 요리들도 많았어요~ 재료들도 신선하고 소스와 음식들의 조화가 훌륭한 중식당 이었어요~ 너무 맛있다고 말씀드리니 소스도 모두 직접 만드시고 시제품
은 전혀 사용하지 않으신다니 역시 맛의 차이가 이런데서 오나 싶었네요~ 엄지척!!!",5.0,1,9,0.9732033610343933
9213,시원하게 마시고 갑니다,4.0,1,9,0.8798869252204895
9214,굳!,4.0,1,9,0.6137004494667053
9215,"정말 너무너무너무 잘먹었습니다ㅜㅜ!!
들어가면서부터 사장님부부께서 웃으며 인사해주시고 메뉴안내고 친절히해주셔서 너무 좋았어요 살면서 고등어회 처음먹어보는데 비리지도않고 적당히도는 기름기에 고소하고..직접만드신 쌈장은 정말 사가고싶었습니다!! 담에 제주도온다면 다시한번 들리고싶습니다 정말 돈 아깝지않게 맛있게 든든하게 먹고가요 감사합니다 사장님❤❤❤❤",5.0,1,9,0.9766755700111389
9216,맛있게먹었어요!,5.0,1,9,0.5103970766067505
9217,색다르고 좋은 경험이었습니다~,5.0,1,9,0.7840542197227478
9218,콩물이 고소한곳,4.5,1,9,0.3343667685985565
9219,너무 맛나요. 비빔. 고기국수,5.0,1,9,0.8785833120346069
9220,#혜화맛집 #대학로데이트 #인생닭발 진짜 대존맛 닭발집 나만알고싶습니다 꼭 가셔서 무뼈닭발+국물닭발+치즈계란찜+주먹밥 시키세요!!!실패없음!!!,5.0,1,9,0.9756104350090027
9221,"간이 좀 쎄긴했지만
맛있었어요",4.0,1,7,0.32899153232574463
9222,맛잇어요!!,4.5,1,9,0.5697680711746216
9223,너무 맛있어요~^^ 매일 생각나는 맛💗💗💗 사장님도 너무 좋으세요~ 👍👍,5.0,1,9,0.9734954237937927
9224,"완전 맛있음
마늘빵 어니언베이글...
기회가 된다면 또 사고 싶음",5.0,1,9,0.9703204035758972
9225,맛집!,5.0,1,9,0.8883290886878967
9226,사골 국물이 맛나요,4.0,1,6,0.34332776069641113
9227,"고사리해장국 비쥬얼은 빵점, 맛은 백점!
김치깍두기도 비쥬얼은 빵점, 맛은 백점!
집에 갈때 부모님 포장 해가야지~~",5.0,1,5,0.4320833086967468
9228,좋아요~~,4.0,1,6,0.3174465298652649
9229,좋아요,5.0,1,5,0.350778728723526
9230,너무너무맛있어요. 먹어도 먹어도 또 생각나는 맛!! #고사리육개장 #제육볶음도시락 #제주시맛집,5.0,1,9,0.9727357029914856
9231,짱맛👍🏼,5.0,1,9,0.9719184637069702
9232,신의한수 ㅋㅋㅋㅋ원래 돌문어가 이렇게 맛있나요?,5.0,1,9,0.8658450245857239
9233,음식도 바로 나오고 좋아요. 냉면이 맛있습니다.,4.0,1,9,0.7236064076423645
9234,좋아요,4.5,1,5,0.350778728723526
9235,해물을 먼저 끓여서 먹고 나중에 국물에 면을 끓여먹는 방식이에요. 해물이 많아서 그런지 국물이 시원하고 좋았어요. 보쌈한판은 가격에 비해 양이 적어서 좀 놀랐네요.,4.0,1,7,0.3456769585609436
9236,서비스 굳,5.0,1,9,0.8241851925849915
9237,말차라떼가 정말 맛있답니다. 강추드려요,4.0,1,9,0.9472851753234863
9238,무화과 베이글 최고!,5.0,1,9,0.7894895672798157
9239,경치가 너무 좋아요,4.5,1,9,0.3188566267490387
9240,"양이 엄청 많고 맛있어요
바로 옆이 경의선숲길이라 창 밖 분위기도 좋고 데이트하기 딱이에요",5.0,1,9,0.8400285840034485
9241,오우야.. 너무너무 맛있구요 들어서자마자 분위기 너무 좋아요^^,5.0,1,9,0.9743108749389648
9242,햄버거먹었어요,2.0,0,5,0.47078800201416016
9243,혼자였지만 즐겁게 보냈어요~,5.0,1,9,0.6637982130050659
9244,양배추가 투머치한 점과 제로페이 사용이 불가한 점이 아쉽습니다,4.0,1,5,0.5389799475669861
9245,정말 번위기좋은 맛집으로 추천합니당<,5.0,1,9,0.9717398285865784
9246,돼지가 고기도 좋고 맛도 있어요 가끔 냄새가 좀 그런곳도 있는데 냄새도 돼지냄새가 많이 안 나서 씹는 것도 괜찮았어요!!,5.0,1,7,0.32323798537254333
9247,파스타맛집입니다 무얼먹어도 맛있어요  다만 이번에 먹은 스테이크피자는 도우가 물에빠진듯 흐물거려 아쉬웠어요 이전엔 피자도 맛있던 기억인데 음식이 너무빨리 나와 먼가좀그랬는데  살짝아쉽더라구요,4.5,1,6,0.44232499599456787
9248,굿,4.0,1,5,0.32669615745544434
9249,피자랑 파스타를 시켜먹었는데 플레이팅도 이쁘고 너무 맛있었습니다.,5.0,1,9,0.9135159850120544
9250,메뉴가 너무많아서 ㅎㅎㅎ 뭐먹을지 모르겠어요! 눈꽃로제 치킨 먹었는데 너무맛있어요ㅠㅠㅠ 직원분들도 서비스 정신 투철하고 좋으세요!,5.0,1,9,0.9412739276885986
9251,"리필되는
제주도
고기국수맛집",4.0,1,7,0.2600235641002655
9252,"야외 캠핑분위기 너무 좋아요 
직원들도 친절하고 다음에  또오겠습니다 ㅎ
가성비 있게 맛있게 먹고 가요 ㅎ",5.0,1,9,0.9587359428405762
9253,"케이크를 손으로..
위생은 신경안쓰는 곳인가봅니다",0.5,0,0,0.6221646070480347
9254,맛있어요.,5.0,1,9,0.32718873023986816
9255,"영수증리뷰 많이 해서 왠만하면 별점 5개 드리는데..ㅠㅠ
밥 서빙하실때 손가락이 밥 안에 다 들어가게끔 서빙하시구(그래서 손가락에 밥풀 붙히고 가실정도..) 불친절하시기까지 해서 좀 그랬네요( •́ ̯•̀ )",1.5,0,3,0.29456618428230286
9256,"한번 만족 한곳은 또 와야 제맛, 말고기 많이 먹었는데 여기만한곳은 없는듯. 많이 파세요",5.0,1,9,0.9394457340240479
9257,쾌적하고 좋아요 가까운 친구들에게 알려줘도 괜찮을 곳이었네요 ㅎㅎ,5.0,1,9,0.9429750442504883
9258,"비싸다 싶지만, 다른 지역에서는 먹어볼수 없는 스타일이니, 그런데로 괜찮았어요. 생각보다 맵지 않고 짜지 않아서 좋았어요. 무랑 감자랑 감칠맛이 좋았고, 2명이서 중사이즈로 배불리 잘 먹었습니다.",5.0,1,7,0.3253370225429535
9259,"8천원짜리 컵라면 먹고 가는 기분.  제주에서 소중한 내 한끼 망했어요.  팔도비빔이랑 사리곰이 더 맛있어요.  블로그 리뷰 다 광고거나 아무거나 맛있다고하는 사람인듯. 고기국수에서 멸치베이스 육수 섞이는데 소금치고 물탄느낌? 원래 고기
국수 구수한 맛이잇는데 전혀. 비빔면은 고추장 텁텁. 미혼인 내가 집에서 요리해도 이정도는 나옵니다. 고추장, 초장, 참기름이면.  먹자마자 짜증나서 영수증리뷰 첫 시작합니다. ",1.0,0,0,0.7006072998046875
9260,불친절합니다,2.0,0,0,0.34805169701576233
9261,"예약 바로 바로 되고
가족들과 즐거운 시간을 갖았습니다
네이버예약  하면 서비스로 나오는 티라미스케익도 잘 먹었습니다",5.0,1,9,0.8519530296325684
9262,맛있어요,5.0,1,6,0.34797805547714233
9263,굿,5.0,1,5,0.32669615745544434
9264,맛있어요,4.0,1,6,0.34797805547714233
9265,"유명하고 잘한다고해서 방문했습니다 코로나로인한 경제성도  생각했습니다 다들, 힘드니깐요. 일단 음식접시들 깨져있구요,  여기 부페인가요? 음식담는 박스들 막 지나다닙니다 이자카야수준으로 금액 받으시는데 우리 결혼식부페 온거아닙
니다. 퀄리티 좋으면, 댓가  흔쾌히 치릅니다 이렇게 하시면 제주관광   모두 흐려집니다 제발, 존심  좀 가지고 영업하세요 그럼 다들 알아줍니다",1.0,0,0,0.6879843473434448
9266,예쁘고 주차여유롭고 산방산과 바다뷰가 멋집니다.,5.0,1,9,0.8045041561126709
9267,"서귀포 흑돼지는 여기닷! 정말 맛있게 먹고갑니다~
마지막 볶음밥까지 완 ㅡ 벽 💙",5.0,1,9,0.976371705532074
9268,회도 싱싱하고 사장님께서 서비스도 잘주시고 정말 잘먹었습니다.  담에도..... 지금처럼  ...,5.0,1,9,0.9640684127807617
9269,굿,5.0,1,5,0.32669615745544434
9270,분위기도 좋고 맛도 있고 !!  재방문 할게용 !!,5.0,1,9,0.904420793056488
9271,맛있는거 맛있는거 같이 먹으니까 너무 좋았어요 !!,5.0,1,9,0.9514473676681519
9272,떡튀범벅 존맛,5.0,1,9,0.9541420340538025
9273,가성비 좋음! 저렴!,4.0,1,9,0.4107760787010193
9274,"맛있게 잘먹었어요
깍두기 맛나서 좋고.. 리필해먹을수 있어서 좋았어요^^",4.5,1,9,0.8410891890525818
9275,마늘바게트 대존맛!,5.0,1,9,0.9515630602836609
9276,또가고싶은곳입니다,5.0,1,9,0.9509941339492798
9277,"바다앞에 분위기 좋은 펍이 있어서
재밌게 즐길수 있었어요 
안주도 넘 맛있어요!!",3.5,0,9,0.8999663591384888
9278,"떡볶이 보다 순대가 맛있음
간이랑 내장들도",4.0,1,6,0.32492202520370483
9279,분위기도 좋고 넓찍해서 너무 좋은데 진짜 여기가 카페인지 키즈카페인지 구분이 안갈정도로 애들이 너무 많아요. 명당자리앉으려고 애기 안고 계속 서있는 분들...애들 관리안하는 분들...때문에 정말 불편해서 피자만 먹고 나왔네요...음식비용이 너무 비싸요 피자랑 샐러드해서 4만원....,3.0,0,5,0.3192788362503052
9280,"잘먹었습니다 
감사합니다",5.0,1,9,0.8709705471992493
9281,사람이 많네요.,3.0,0,5,0.4824914038181305
9282,맛있어요!,5.0,1,9,0.49331730604171753
9283,분위기가 좋아서 데이트라기 좋은곳이에요. 소개팅 당소로도 좋을거 같아요!,5.0,1,9,0.7716172933578491
9284,좋아요,4.0,1,5,0.350778728723526
9285,목살 1인분 흑삼겹살 1인분으로 시켜먹었다가 너무맛있어서 목살 2인분 추가해서 먹었어요ㅋㅋ ,5.0,1,9,0.9665115475654602
9286,종류대로 시켜서 잘 먹고 갑니다~~,3.5,0,9,0.8328881859779358
9287,좋아요,3.0,0,5,0.350778728723526
9288,좋아요,5.0,1,5,0.350778728723526
9289,굿,5.0,1,5,0.32669615745544434
9290,"친절해요 부산 토박이랑 갔는데 가던데보다 맛있대요
저랑 언니 둘다 물밀면?이 더 맛있었어요",5.0,1,9,0.6407562494277954
9291,좋아용,5.0,1,9,0.29040098190307617
9292,가격은 높으나 한 번은 가볼만한 곳!,3.5,0,6,0.41792774200439453
9293,스테이크 300g이라 양 많고 찹스테이크 너무 맛있어요ㅠㅠㅠ 귿귿,5.0,1,9,0.9614294767379761
9294,정말 맛있고 친절하셔요,5.0,1,9,0.947429358959198
9295,맛은있는데 가격대비 양이 너믄 작아요,4.0,1,6,0.4137403964996338
9296,굿,5.0,1,5,0.32669615745544434
9297,"분위기도 괜찮고 맛있어요
좋은 추억 만들었습니당",5.0,1,9,0.8748791217803955
9298,고기 너무 맛있었어요,4.0,1,9,0.5992462038993835
9299,봄코스 너무 만족스럽고 좋은 시간이었어요,5.0,1,9,0.9689552783966064
9300,"지인이추천해줘서 방문한곳인데 엄청 맛있게
잘 먹었습니다^^",5.0,1,9,0.9479077458381653
9301,음식도 너무 예쁘고 (물론 맛있고) 믿고 갑니다,5.0,1,9,0.9658435583114624
9302,배달 너무 늦게 옴,0.5,0,5,0.267831027507782
9303,굿굿,5.0,1,6,0.3150111436843872
