,리뷰,평점,라벨링,predicted,score
8261, 해산물푸짐다양하구요  회두 너무 맛있엇어요  서울 하고 확실 히 틀리네요  써빙 하는 이모두 친절하네요 추천합니다  ,5.0,1,9,0.9614808559417725
8262,"강원도 설악 케이블카 타러왔다가 대기 3시간이라 주변 산책하고 밥먹으러 두부마을 왔어요!
지나다가 배고파서 밥먹으려고 사람도 많고 리뷰도 많은데로 왔는데 맛있네요!",5.0,1,9,0.8191187381744385
8263,경주  찐맛집,4.0,1,9,0.8472915291786194
8264,맛있음. 수육이 돌솥 같은 거 위에 올려져서 나와서 식지 않아서 좋음,5.0,1,6,0.5295206904411316
8265,맛있고 친절해요 근처에 무료주차장도있어요!,5.0,1,9,0.7893314957618713
8266,"맛있어요.
소스가 3개.
고기도 두텁고, 깨끗해요.",4.0,1,8,0.2964925169944763
8267,크림라떼 맛집,5.0,1,9,0.5930696129798889
8268,너무 화가 나네요. 첫 주문 하고 20분 지났을 때 주문이 들어가지 않았다는 직원분께 다시 주문을 했습니다. 20분이 더 지났지만 저희보다 늦게 도착한 다른 분들 테이블에 먼저 서비스가 되는 상황에 아무 설명도 사과도 없이 지금 나온다는 말만 되풀이 하셔서 계산하고 바로 나왔네요. 손님 많고 바쁜거 이해하지만 오래 기다린 저희가 기분 상하는건 당연한거 아닌가요.. 사과 한마디 들었으면 끝났을 일인데.. 7년동안 단골이었는데 오늘 너무 기분 상해서 다시는 가고싶지 않아졌습니다. 맛있어서 홍보도 많이 했었는데 서비스 교육 너무 엉망이네요.,0.5,0,0,0.9144247174263
8269,맛잇어용 친절해요 ,5.0,1,9,0.5983791351318359
8270,❤️‍🔥❤️‍🔥❤️‍🔥진짜 맛있어요!!💖💖💖,5.0,1,9,0.9150654077529907
8271,옛날돈까스는 좀 느끼하네여 ..,4.0,1,6,0.4217694103717804
8272,ㅇ,5.0,1,5,0.5644456744194031
8273,맛있게 잘먹었어요~~근데 주차가 기계식이라 차뺄때 좀 오래걸리네요~,3.0,0,7,0.4282589554786682
8274,"예약하고 갔는데 너무 맛있었고 좋있습니다!
메뉴가 다양해서 맛보기도 좋았어요!",5.0,1,9,0.8576422333717346
8275,오징어젓갈이  맛있어요,3.0,0,7,0.37193727493286133
8276,맛남,4.5,1,9,0.3669136166572571
8277,좋네요 분위기도 좋고 자몽복숭아 굿,5.0,1,9,0.798362672328949
8278,벨 기본 세번 이상 눌러야 오고 눈마주쳐도 무시함 올생각 없음 다먹기 직전인데 주문한건 안나옴 말해야 이제 들어가요 해놓고 안나옴,0.5,0,0,0.663563072681427
8279,순두부전골 텁텁하지 않고 시원하니 맛있어요,5.0,1,9,0.8396821618080139
8280,좋아요. 감사합니다.,5.0,1,9,0.5352694988250732
8281,음료세팅이 너무 성의없네요.,3.5,0,5,0.4751199781894684
8282,"이번 2020여름코스 짱입니다.
여태 세번 다녀왔는데요, 개인적으로 너무무겁지도 가볍지도 않은 구성으로 아주 만족스러웠습니다. 5메뉴전부 다 만족스러웠던 코스는 처음인것같네요
역시 알디프!",5.0,1,9,0.9840096831321716
8283,조요햐 한정식 찾다가 간 곳 입니다 맛은 특별하진 않고 깔끔해요 하지만 음식이 따뜻하지 않고 찬  느낌이라서 좀 아쉬였어요,3.0,0,5,0.6365243792533875
8284,"줄 서서 먹을정도는 아닌것 같아요. 유명하다길래 궁금해서 시간투자해서 줄 기다리다가 매장 안에서 먹었는데 시중 떡볶이랑 비교 했을때 확실히 크게 뭐가 다르다는 느낌은 못 받았어요. 매장 안 굉장히 협소한 편이에요. 떡볶이랑 어묵이 메인 메뉴인것 같은데 대체로 간이 다 짜요. 먹다가 계속 냉수 먹고 싶었는데 매장이 너무 협소해서 물 마시기도 애매하고 해서 어느정도 먹다가 남기고 자리 떴네요. 
뭐 한두번 먹어볼 맛이긴한데..큰 기대는 안하시는게 좋아요. 매장에서 일하시는 분들은 친절 하셨습니다.",3.0,0,5,0.6250403523445129
8285,귤밭도 있고 분위기 좋아요,5.0,1,9,0.3863123953342438
8286,영양돌솥정식 먹었는데 정성 듬뿍 건강한 한끼네요 :),5.0,1,9,0.8701949715614319
8287,맛있습니다,5.0,1,9,0.40378326177597046
8288,첫방문인데 너무 맛있었어요~!! 음식들도 깔끔해서 너무너무 배부르게 잘 먹고 갑니당~서비스도 친절하셔서 재방문할 것 같아요~,5.0,1,9,0.9854949712753296
8289,맛있어요,4.0,1,6,0.43294763565063477
8290,길게 기다리는것도 좋은데 화장실이 좁네요,4.5,1,7,0.44773051142692566
8291,맛있게 잘먹었어요~순두부 담백하고 좋아요,5.0,1,9,0.7932221293449402
8292,쾌적하니 좋았습니다~! ,5.0,1,9,0.6522074937820435
8293,오징의순대 맛있었고 가리국밥은 별로였어요 단천식당보다 가격은 비싼편,4.0,1,5,0.5626029372215271
8294,인생 샌드위치 늦으면 못먹어요.,5.0,1,9,0.8005341291427612
8295,직원들은 친절하지 않치만  루프탑에서 먹는 커피는 맛있어요~,4.0,1,5,0.404512494802475
8296,맛나요,5.0,1,6,0.2830806374549866
8297,"여행와서 브런치 먹으러 왔는데 2인 기준으로 웬만한 저녁값이지만,, 그래도 분위기며, 맛이며, 제주 여행 기분내기 좋았어요^^",4.5,1,9,0.4079910218715668
8298,뷰 굿! 분위기 굿!,5.0,1,9,0.49570468068122864
8299,생긴지 얼마 안된 연남동 신상 맛집인데 진짜 좋아여!! 분위기도 너무 예쁘고 맛도 서비스도 진짜 좋아서 데이트 장소로 강추👍👍 낮에 가도 분위기 좋았는데 밤에 가면 테라스 쪽에 조명이 진짜 예쁠 것 같아요!! 뇨끼랑 라자냐 진짜 맛있어요ㅠㅠ 에피타이저에 디저트까지 생각하면 전혀 비싼 가격도 아니라 재방문의사 100%입니다!!❤️,5.0,1,9,0.9931955337524414
8300,점심에 사람이 많았어요. 만두 맛집입니다.,5.0,1,6,0.3626457154750824
8301,빵 맛있어요 :),5.0,1,9,0.6022183895111084
8302,전에 지나가다 우연히 보고 먹었었는데 맛있어서 또 방문했어요! 갈때마다 오늘의 추천 덮밥만 먹어서 다음엔 다른 메뉴 먹으러 재방문 하려구요:),5.0,1,9,0.897375226020813
8303,수비드치킨이라 그런지 부드럽고 맛있어요. 가격대비 만족입니다. 알바생도 친절해요!,5.0,1,9,0.5343410968780518
8304,"분위기나 음식맛은 부족하지 않으나 대박 맛있다.. 까지는 아니었던것 같구요. 가격대비 양은 좀 적은듯 ㅋㅋ
잘 먹는 여자 5명에 잘 안 먹는 어린이 2명 가서 생맥 7잔 포함해서 23만원 나왔어요. 물론 잘 먹었지만 배가 찢어지는 배부름은 아니였고요. ㅎㅎ 인기가 없다고 안되는 메뉴도 몇가지 있었습니다. 사진은 몇 가지만~",4.0,1,5,0.6927701234817505
8305,반려견과 함께 방문했습니다 참 친절 하시고 맛도 있었어요 사실 반려견과 함께 방문 가능하대서 방문하게 된건데 맛있어서 깜짝 놀랐습니다 다음에도 오면 재방문 의사 있습니다,5.0,1,9,0.8944615125656128
8306,맛잏,5.0,1,9,0.6830297708511353
8307,"초밥 맛있음 
해물짬뽕 양 많음",5.0,1,7,0.3508980870246887
8308,뷰맛집 사람많음,5.0,1,6,0.4659300744533539
8309,3단 4단중에 고민했는데 4단조개구이 먹을껄 그랫어요ㅜ맛있어서 무한흡입가능ㅋㅋ먹고 해물라면까지 야무지게 먹고갑니당,5.0,1,9,0.9784204363822937
8310,곱창 냄새도 안나고 맛있어요~ 다음에 또 방문할게요^^,4.0,1,9,0.9104987382888794
8311,치킨수블라키랑 새우로제 파스타 먹었어요. 직원분들도 친절히 메뉴 설명해주시고 음식도 맛잇었어요^^,5.0,1,9,0.8570873737335205
8312,"점심 우동 정식을 먹었는데 가격도 착하고(8,000원) 스시의 회도 신선했고 고급졌어요. 추천합니다.",5.0,1,9,0.8997265696525574
8313,"갈치조림 하나시켜서 동생하고 진짜 맛있게먹고
갑니다. 갈치가 밥도둑이던데 잘 먹고 갑니다.",5.0,1,9,0.9821974039077759
8314,제 연어맛집이에요🍣🍣🍣💜 대존맛,5.0,1,9,0.9370858669281006
8315,"물회 모두 너무맛있어요!!
꼭 가서 드셔보세요^^",5.0,1,9,0.9663636684417725
8316,자주가는곳 늘 남기지않고 싹싹 먹어버리는 곳 부모님도 좋아하시는 곳 평일런치에 가면 더 좋은 곳 손님대접해도 모두 만족했던 곳,5.0,1,9,0.9934619665145874
8317,"산방산 바로 아래에 바다뷰까지 너무 멋지고 좋아요! 그래서 가격대가 있는 편이지만, 디저트랑 커피, 음료 맛도 다 괜찮아서 뷰와 함께 즐기기에 충분히 좋습니다!",4.0,1,9,0.8728634715080261
8318,추천합니다.,4.0,1,9,0.5863076448440552
8319,친구들이 경주 황련단길 가면 황남 옥수수 꼭 먹어보라 해서 무슨 맛일까 엄청 궁금했는데 기대 이상으로 완전 맛있었어요!! 특히 여름 한정으로 나오는 옼수수 크림이라고 옥수수 베이스로 만든 옥수수 아이스크림이 있는데 진짜 완전 대박 킹왕짱 맛있어요ㅠㅠ 소프트아이스크림에 옥수수 맛이 나서 어른분들도 부담스럽지 않게 즐겨 드실 수 있을 거 같아요! 여름에 가시면 꼭 드셔보세요 완전 완전 강력 추천할게용!!! 마요 소스와 황남 소스 두 개 중에 더 맛있는 걸 고른다 하면 매콤한 걸 좋아하는 저는 황남 소스가 더 맛있었던 것 같아용 마요 소스도 옥수수랑 정말 찰떡이라 취향에 따라 드시면 좋을 것 같아요~~ 황남 옼수수 흥해라~~~><,5.0,1,9,0.9899312257766724
8320,흠 양이 적어요,2.5,0,5,0.42248114943504333
8321,늘 불고기 피자를 주문했던것 같은데 오늘은 특히 피자가 매웠어요  전에도 매웠나? 싶은게ᆢ제가 착각을 한건지ᆢ 매운음식을 잘 못먹어요 담에 다른 메뉴를 주문해봐야겠어요,4.0,1,5,0.738612711429596
8322,맛있어요,5.0,1,6,0.43294763565063477
8323,음식 맛도 맛이지만 일하시는 분들 너~~무 친절해서 기분좋았어요 참고로 저흰 2호점에서 먹었어요,4.5,1,9,0.30943864583969116
8324,"제주도 오면 꼭 들려야하는 곳인것 같아요!!  직원분들도 다들 친절하시구! 고기도 정말 맛있었구 해산물도 신선하구 맛있었어요🥺👍🏻  제주도에 놀러왔을때 음식 고민이 된다??? 그럼 무조건 뚱딴지로 오면 될것같아요🥰 진짜 ✨완전 추천!!
✨",5.0,1,9,0.9844861030578613
8325,"항상 올때마다 너무 쾌적하고 고기질 훌륭하고
서비스 좋습니다.
계란찜.냉면등 사이드메뉴도 맛있어요.~",5.0,1,9,0.951203465461731
8326,제주도까지와서 치킨이냐고 ㅋㅋ 치킨은 사랑입니다^^,5.0,1,9,0.9677842855453491
8327,순두부 너무 맛있게 먹었어요 !,5.0,1,9,0.7867018580436707
8328,맛있어요 친절해욧,5.0,1,9,0.661191999912262
8329,최고임,5.0,1,9,0.9556995630264282
8330,가야밀면  육수가 끝내줘요,4.0,1,9,0.9456734657287598
8331,"성인2,어린이1 가서 2인셋트에 전복돌솥밥 추가해서 먹고, 옥돔 모자라서 더시켰어요. 맛있었고 반찬리필도 잘해주시고 친절했어요. 건물 바로앞에 주차는 3대밖에 안됐는데 건너편에 공영주차장 있어서 공짜로 주차 가능했어요.",4.0,1,8,0.38467371463775635
8332,가격에 비해 부실해요,2.0,0,5,0.5941279530525208
8333,"분위기 좋고 맥주도 맛있고, 오랜만에 고향찾은 친구들과 즐거운 시간 보냈습니다~",4.0,1,9,0.8773224353790283
8334,"저렴한데 가격에
비해 고퀄!!!",5.0,1,5,0.4975303113460541
8335,비싸긴해도 좋아요,5.0,1,7,0.4066012501716614
8336,좋아용,4.0,1,9,0.4063911736011505
8337,음식 너무 맛있게 잘먹었습니다. 가격도 괜찮은 편이고 가게 분위기도 좋아서 잘먹었네요 다음에 또 올게요,5.0,1,9,0.90016770362854
8338,지나갈때마다 자주 들르는데 메뉴도 다양하고 다 맛있어요!,5.0,1,9,0.9392030835151672
8339,"친구들과의 여행중 먹었는데
너무 맛있었어요!",5.0,1,9,0.8477137088775635
8340,존맛탱,5.0,1,9,0.9533339142799377
8341,너무 맛잇어요 ♥,5.0,1,9,0.8944621086120605
8342,제주 돌돔 말해 뭐합니까... 쫀득 쫄깃 고소 진짜 최고의 소주 안주입니다요 ~~ 제주도 오면 재방문 의사 100000000%입니당!,5.0,1,9,0.9898624420166016
8343,정말 맛나요 찹쌀탕수육 맛집,5.0,1,9,0.8027213215827942
8344,재료가 실하고 맛도 괜찮아요,5.0,1,5,0.4489743113517761
8345,맛있어요,4.0,1,6,0.43294763565063477
8346,직원분들 다 친절하시고 음식 맛도 다 좋았어용,5.0,1,9,0.9355764985084534
8347,맛있어요,5.0,1,6,0.43294763565063477
8348,대구에서도 많이 멀지않아요. 평일엔 사람도 적당히 있어 쉬다오기 좋았어요^^ 내부가 크고 곳곳에 숨겨진 공간들이 많아서 찾아다니는 재미가 최고! 맛은 아직 좀... 오랫동안 경험이 있는 다른지점 명가보다는 어설펐어요. 그래도 넓은 공간과 디자인에 별다섯개 추천이에요^^,5.0,1,6,0.4858950078487396
8349,유명한 것이기도 하고 둘이서 맛난 한끼 먹고 왔습니다,5.0,1,9,0.4716615378856659
8350,굿,5.0,1,6,0.4950698912143707
8351,수없이 방문했지만 한번도 불친절을 느낀적이 없는데 리뷰들이 의아해요. 맛도 좋구요. 저는 금액이 좀 부당스러운거말곤 다좋아요,4.5,1,9,0.7083686590194702
8352,굿,5.0,1,6,0.4950698912143707
8353,모임한다고 맛집 검색해서 찾아갔는데 칭찬받았어요!^^ 회도 너무 싱싱하고 사이드로 나오는 음식들도 푸짐하고 맛있어서 넘 배부르게 먹고 왔네요. 가족들 데리고 또 먹으러 가려구요. 대박나시길~,5.0,1,9,0.9832045435905457
8354,좋아요,3.5,0,6,0.4311637580394745
8355,좋아요,5.0,1,6,0.4311637580394745
8356,"맛있다는 말을 계속 하면서 먹은 것 같습니다 
부채살 스테이크와 짬뽕파스타 너무 맛있게 먹었어요:) 👍👍",5.0,1,9,0.9296707510948181
8357,여행왔는데 맛있는 흑돼지에 제주 맥주까지 제대로 즐기고 갑니다. ^^ 사장님도 친절하시고 다른 사이드도 맛있습니다. 잘먹었어요 ! 번창하세요 ~^^,5.0,1,9,0.9893233180046082
8358,속초사는 언니한테 추천받고 가족들이랑 다녀왔는데 대박 양도 완전많고 싱싱해서 배부르게 잘먹고갑니다! 또올게요!!!,5.0,1,9,0.9911975264549255
8359,제주살이 6개월차 명절 어머니 오셔서 맛집으로 모시고 왔어요 어머니 너무 만족하셨어요 말이 필요없습니다. 만족만족,5.0,1,9,0.9891768097877502
8360,맛나용 좋아,4.0,1,9,0.3182846009731293
8361,자꾸생각나는맛!! 맛있어요,5.0,1,9,0.8490941524505615
8362,너무너무 맛있어요!! 강릉에서 유명한 다른집도 먹어봤는데 솔직히 여기가 찐임.... 깻잎이랑 김에다 싸먹는것도 넘 맛있어요ㅠㅠㅠㅠㅠ사장님도 너무 좋으시고 또 갈게요!!,5.0,1,9,0.9909389019012451
8363,"음식은 그저 그런 정도 입니다. 가성비는 떨어집니다. """"""""""피자""""""""""""는 맛있습니다~^^!!!! 파스타는 차라리 ""라 스토리아""가 훨 맛있네요~ 샐러드, 파스타 2개, 피자 , 스테이크  먹어보고 라뷰하는겁니다~ 여기는 그냥 분위기 때문에 사람
들 오는거 같네요~ 단체석이랑이요.",3.0,0,5,0.7412948608398438
8364,바닷가보이는 카페  예뻐요,4.5,1,7,0.4529475271701813
8365,너무 맛있네요 문어 녹습니다 ㅋㅋ,5.0,1,9,0.9506651163101196
8366,"샥슈카 맛집이네요!
기분좋게 햇살 들어오는 자리에서 식사 잘했어요 미국에서 브런치 먹는 느낌이었어요🙂 새우파스타도 추천드려요. ",4.5,1,9,0.934628427028656
8367,밀면 맛집인줄 알았는데 그냥 면이 맛있었어요 만두도 쫄깃해서 너무 좋았습니다,5.0,1,9,0.5621004700660706
8368,너무 맛있고 친절하세요!!,5.0,1,9,0.9324331879615784
8369,맛있어요. 단골이예요♡,4.0,1,9,0.9324555397033691
8370,그리스음식에 대한 그리움때문에 방문했는데 만족스러운 식사하고 갑니다 이태리 음식도 함께 있어 아이와 함께 먹기에도  좋았어요 ㅎㅎ,5.0,1,9,0.9490747451782227
8371,와 콩국 새로운맛 정말 맛있어요 재방문의사 있음.,5.0,1,9,0.8894400596618652
8372,분위기 좋아요,4.0,1,9,0.33147430419921875
8373,양도 많고 맛있어요.,5.0,1,9,0.6002525687217712
8374,맛있고 경치도 좋고 ㅎㅎ 넘 좋아요~~~,4.5,1,9,0.8657751679420471
8375,음식도 맛있고 엄청 친절하십니다! 잘 먹구 가네요~,5.0,1,9,0.9632498621940613
8376,매 시즌마다 한번씩 꼭 가는데 이번에고 어김없이 좋았어요.,5.0,1,9,0.9628141522407532
8377,흑오겹살 제주도보다 맛난곳ᆢ,5.0,1,9,0.33904242515563965
8378,조개가 싱싱해서 너무 좋았네용,5.0,1,9,0.9442285895347595
8379,면을 좋아해서 제주 돌아다니는 내내 면위주로 먹고 다녔네요 ㅎㅎㅎ 첫날 먹어보고 맛있어서 돌아가는날에도 먹었네요,5.0,1,9,0.9404340982437134
8380,"진짜 제주도 찐맛집 안오고 제주도 떠나면 진짜 서운할뻔 한곳 여러 맛집이라고 다 광고하지만
여긴 진짜 찐맛집 사장님 정말 친절하고 푸짐하고 다른곳 20마넌 코스먹은듯 짱맛집",5.0,1,9,0.9902412295341492
8381,"솔직히 말씀드려요 저 제주흑돼지 정말좋아합니다. 외관및 비쥬얼이랑 직원분들은 정말 친절하고 깔끔해요 근데 고기가 맛이없습니다ㅜ 왜숙성을 하는지 드라이를 하는지 모르겠어요.. 기대를품고 한입먹었는데 같이간 일행들이 아무표현 안한
거는 처음입니다. 4명이서 가면 두근씩은 먹는데 4인분에서 끝난건 처음이에요 김치찌개도 미원맛이 많이 나고 전 5점도 안먹었어요. 뼈등심 뼈목살은 재료소진으로 인해 삼겹과목살을 먹었어요. 그맛은 안먹어서 잘모르겠지만 삼겹과목살은  
아니었다고 말씀드리고싶네요. 일행이 돌아오는 날까지 투덜거려요. 추천한 일행을 밤새괴롭혔어요. 정말 심적으로 힘들어해서 글 올립니다. 더   맛있게 발전하길 바래요. ",0.5,0,0,0.7503443956375122
